task,task_type,router,beneficial_auc_mean,beneficial_auc_std,beneficial_auc_mean_std,beneficial_ap_mean,beneficial_ap_std,beneficial_ap_mean_std,precision_at_20_mean,precision_at_20_std,precision_at_20_mean_std,ndcg_at_20_mean,ndcg_at_20_std,ndcg_at_20_mean_std,utility_spearman_mean,utility_spearman_std,utility_spearman_mean_std,n_seeds
ESOL,regression,uncertainty,0.5537276587434932,0.02816546375490664,0.553728 +/- 0.028165,0.5110606045016848,0.06094787520089736,0.511061 +/- 0.060948,0.5680000000000001,0.09516301802696255,0.568000 +/- 0.095163,0.3102491414606137,0.07898620454010034,0.310249 +/- 0.078986,0.08666029216467463,0.07154610271854714,0.086660 +/- 0.071546,5
FreeSolv,regression,R7_nested_top,0.5996297375363503,0.08850345327325568,0.599630 +/- 0.088503,0.2918758115386032,0.054412346107541726,0.291876 +/- 0.054412,0.2903225806451613,0.09569288370446016,0.290323 +/- 0.095693,0.19691069429237917,0.07774061278980417,0.196911 +/- 0.077741,0.0879471338849945,0.1295475616788484,0.087947 +/- 0.129548,5
FreeSolv,regression,R8_nested_gated,0.5996297375363503,0.08850345327325568,0.599630 +/- 0.088503,0.2918758115386032,0.054412346107541726,0.291876 +/- 0.054412,0.2903225806451613,0.09569288370446016,0.290323 +/- 0.095693,0.19691069429237917,0.07774061278980417,0.196911 +/- 0.077741,0.0879471338849945,0.1295475616788484,0.087947 +/- 0.129548,5
FreeSolv,regression,R9_nested_lcb_guardrail,0.5996297375363503,0.08850345327325568,0.599630 +/- 0.088503,0.2918758115386032,0.054412346107541726,0.291876 +/- 0.054412,0.2903225806451613,0.09569288370446016,0.290323 +/- 0.095693,0.19691069429237917,0.07774061278980417,0.196911 +/- 0.077741,0.0879471338849945,0.1295475616788484,0.087947 +/- 0.129548,5
FreeSolv,regression,flexibility,0.4891614562039761,0.020362553980856204,0.489161 +/- 0.020363,0.23406816835974248,0.029936279347708233,0.234068 +/- 0.029936,0.14516129032258066,0.04674637660061109,0.145161 +/- 0.046746,0.1382866125441706,0.06569254982324316,0.138287 +/- 0.065693,-0.2812274719588653,0.03824600167777851,-0.281227 +/- 0.038246,5
FreeSolv,regression,old_voi,0.6405141609589242,0.05134382515028838,0.640514 +/- 0.051344,0.43590818045811713,0.05781386282484788,0.435908 +/- 0.057814,0.432258064516129,0.03127535391881502,0.432258 +/- 0.031275,0.5555790161050113,0.15531433658134844,0.555579 +/- 0.155314,0.0586978100528576,0.11235395290514863,0.058698 +/- 0.112354,5
FreeSolv,regression,oracle,1.0,0.0,1.000000 +/- 0.000000,0.9999999999999998,1.9860273225978183e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,1.0,1.1102230246251565e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,5
FreeSolv,regression,random,0.4756368387684418,0.03096300896436252,0.475637 +/- 0.030963,0.21578352012048868,0.01887132635139001,0.215784 +/- 0.018871,0.20322580645161295,0.03321171013221613,0.203226 +/- 0.033212,0.08927959570484592,0.037456616926858415,0.089280 +/- 0.037457,-0.017456711108055654,0.06107833939275355,-0.017457 +/- 0.061078,5
FreeSolv,regression,uncertainty,0.6706832190319865,0.022828515122928817,0.670683 +/- 0.022829,0.3964931239072804,0.034267969609752265,0.396493 +/- 0.034268,0.4064516129032258,0.05141089500164266,0.406452 +/- 0.051411,0.5375451667097941,0.03940843453704552,0.537545 +/- 0.039408,0.23386940051082386,0.08411270521780935,0.233869 +/- 0.084113,5
HIV,classification,R7_nested_top,0.5657522824142972,0.031753535743562385,0.565752 +/- 0.031754,0.7514220891160861,0.02684904193015917,0.751422 +/- 0.026849,0.7773087071240105,0.038475411363711194,0.777309 +/- 0.038475,0.11637732170028388,0.061327719692757535,0.116377 +/- 0.061328,0.13647149839270675,0.10116412785469184,0.136471 +/- 0.101164,5
HIV,classification,R8_nested_gated,0.5657522824142972,0.031753535743562385,0.565752 +/- 0.031754,0.7514220891160861,0.02684904193015917,0.751422 +/- 0.026849,0.7773087071240105,0.038475411363711194,0.777309 +/- 0.038475,0.11637732170028388,0.061327719692757535,0.116377 +/- 0.061328,0.13647149839270675,0.10116412785469184,0.136471 +/- 0.101164,5
HIV,classification,R9_nested_lcb_guardrail,0.5657522824142972,0.031753535743562385,0.565752 +/- 0.031754,0.7514220891160861,0.02684904193015917,0.751422 +/- 0.026849,0.7773087071240105,0.038475411363711194,0.777309 +/- 0.038475,0.11637732170028388,0.061327719692757535,0.116377 +/- 0.061328,0.13647149839270675,0.10116412785469184,0.136471 +/- 0.101164,5
HIV,classification,flexibility,0.4428506214912641,0.009216371479535143,0.442851 +/- 0.009216,0.6765381310975431,0.010063476689783924,0.676538 +/- 0.010063,0.6496042216358839,0.01020531905319983,0.649604 +/- 0.010205,0.21764240087488734,0.029465680626989506,0.217642 +/- 0.029466,-0.08942939546610913,0.020830084276724933,-0.089429 +/- 0.020830,5
HIV,classification,old_voi,0.5679403180440339,0.011564816359868708,0.567940 +/- 0.011565,0.7540209365407676,0.01112031351242058,0.754021 +/- 0.011120,0.775197889182058,0.016213500259353267,0.775198 +/- 0.016214,0.09365756271901492,0.034837010741783,0.093658 +/- 0.034837,0.24331611245330795,0.028131884331914117,0.243316 +/- 0.028132,5
HIV,classification,oracle,1.0,0.0,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,1.0,1.8577584504832502e-16,1.000000 +/- 0.000000,0.9999999999999998,0.0,1.000000 +/- 0.000000,5
HIV,classification,random,0.5069657057812165,0.011472263026761319,0.506966 +/- 0.011472,0.7117946664046185,0.008645033212926402,0.711795 +/- 0.008645,0.7081794195250659,0.011870418869870183,0.708179 +/- 0.011870,0.07977755225394474,0.02649017029383522,0.079778 +/- 0.026490,0.005039057555250654,0.02766318828748892,0.005039 +/- 0.027663,5
HIV,classification,uncertainty,0.5151386608381866,0.014146650209772134,0.515139 +/- 0.014147,0.6985219527784113,0.008750630152427996,0.698522 +/- 0.008751,0.6870712401055409,0.01309728089286633,0.687071 +/- 0.013097,0.3879132556203447,0.0375557569300652,0.387913 +/- 0.037556,0.3727997372446739,0.013978999100856303,0.372800 +/- 0.013979,5
Lipophilicity,regression,R7_nested_top,0.49980209857973057,0.014248919343678564,0.499802 +/- 0.014249,0.4942862981312171,0.026192828644771016,0.494286 +/- 0.026193,0.4859504132231405,0.04062216769403143,0.485950 +/- 0.040622,0.23830134617305282,0.04244631512545172,0.238301 +/- 0.042446,0.013977048238899475,0.029244211734376083,0.013977 +/- 0.029244,5
Lipophilicity,regression,R8_nested_gated,0.49980209857973057,0.014248919343678564,0.499802 +/- 0.014249,0.4942862981312171,0.026192828644771016,0.494286 +/- 0.026193,0.4859504132231405,0.04062216769403143,0.485950 +/- 0.040622,0.23830134617305282,0.04244631512545172,0.238301 +/- 0.042446,0.013977048238899475,0.029244211734376083,0.013977 +/- 0.029244,5
Lipophilicity,regression,R9_nested_lcb_guardrail,0.49980209857973057,0.014248919343678564,0.499802 +/- 0.014249,0.4942862981312171,0.026192828644771016,0.494286 +/- 0.026193,0.4859504132231405,0.04062216769403143,0.485950 +/- 0.040622,0.23830134617305282,0.04244631512545172,0.238301 +/- 0.042446,0.013977048238899475,0.029244211734376083,0.013977 +/- 0.029244,5
Lipophilicity,regression,flexibility,0.5102559916320137,0.009734839336498081,0.510256 +/- 0.009735,0.5130983867861323,0.012472620065766486,0.513098 +/- 0.012473,0.5330578512396694,0.019381883305055504,0.533058 +/- 0.019382,0.2512522466001553,0.011981210787507033,0.251252 +/- 0.011981,0.028256275943596733,0.022638506581876945,0.028256 +/- 0.022639,5
Lipophilicity,regression,old_voi,0.5037828425441929,0.014426776923326797,0.503783 +/- 0.014427,0.5005027553081922,0.019534823921598398,0.500503 +/- 0.019535,0.5024793388429752,0.030207713855367038,0.502479 +/- 0.030208,0.24708649905019744,0.022650860315030667,0.247086 +/- 0.022651,0.024302872778189526,0.019417075231665595,0.024303 +/- 0.019417,5
Lipophilicity,regression,oracle,1.0,0.0,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,1.0,1.6467268631127714e-16,1.000000 +/- 0.000000,1.0,0.0,1.000000 +/- 0.000000,5
Lipophilicity,regression,random,0.4993123543994137,0.016044324894614347,0.499312 +/- 0.016044,0.49065024277402747,0.010596522521593342,0.490650 +/- 0.010597,0.4818181818181818,0.013976474814287399,0.481818 +/- 0.013976,0.25185052832625743,0.02742103051679479,0.251851 +/- 0.027421,0.0034958339137898123,0.0226615242280362,0.003496 +/- 0.022662,5
Lipophilicity,regression,uncertainty,0.5087153186239547,0.009806408029077385,0.508715 +/- 0.009806,0.5002778388178676,0.018802618586541416,0.500278 +/- 0.018803,0.5314049586776859,0.029866629751392794,0.531405 +/- 0.029867,0.2346073771529987,0.017328664349722696,0.234607 +/- 0.017329,0.006383146778702971,0.017669350752421573,0.006383 +/- 0.017669,5
